PlayerID,Player,Age,Games,Minutes,FGM,FGA,FTM,FTA,ORB,TRB,AST,STL,BLK,PF,PTS,FGP,FTP,MPG,PPG,RPG,APG,WS25,RANDOM
nattca01,Calvin Natt,23,78,2857,622,1298,306,419,239,691,169,102,34,205,1553,0.479,0.73,36.6,19.9,8.9,2.2,9.3,
paxsoji02,Jim Paxson,22,72,1270,189,460,64,90,25,109,144,48,5,97,443,0.411,0.711,17.6,6.2,1.5,2,10.2,
richacl01,Clint Richardson,23,52,988,159,348,28,45,55,123,107,24,15,97,347,0.457,0.622,19,6.7,2.4,2.1,1,
robincl01,Cliff Robinson,19,70,1661,391,833,168,242,174,506,98,61,34,178,951,0.469,0.694,23.7,13.6,7.2,1.4,5.6,
willisl01,Sly Williams,22,57,556,104,267,58,90,65,121,36,19,8,73,266,0.39,0.644,9.8,4.7,2.1,0.6,3.8,
brewero01,Ron Brewer,23,81,2454,434,878,210,256,88,229,165,102,79,181,1078,0.494,0.82,30.3,13.3,2.8,2,1.4,
cheekma01,Maurice Cheeks,22,82,2409,292,572,101,140,63,254,431,174,12,198,685,0.51,0.721,29.4,8.4,3.1,5.3,8.6,
coopewa01,Wayne Cooper,22,65,795,128,293,41,61,90,280,21,7,44,118,297,0.437,0.672,12.2,4.6,4.3,0.3,2.9,
corzida01,Dave Corzine,22,59,532,63,118,49,63,52,147,49,10,14,67,175,0.534,0.778,9,3,2.5,0.8,5.2,
fordph01,Phil Ford,22,79,2723,467,1004,326,401,33,182,681,174,6,245,1260,0.465,0.813,34.5,15.9,2.3,8.6,0.9,
hardyja01,James Hardy,22,68,1456,196,426,61,88,121,310,65,52,61,133,453,0.46,0.693,21.4,6.7,4.6,1,2.5,
johnscl01,Clemon Johnson,22,74,794,102,217,36,74,83,226,78,23,36,121,240,0.47,0.486,10.7,3.2,3.1,1.1,4,
johnsge03,George Johnson,22,67,1157,165,342,84,117,106,360,81,75,49,187,414,0.482,0.718,17.3,6.2,5.4,1.2,0.6,
judkije01,Jeff Judkins,22,81,1521,295,587,119,146,70,191,145,81,12,184,709,0.503,0.815,18.8,8.8,2.4,1.8,0.2,
kramejo01,Joel Kramer,23,82,1401,181,370,125,176,134,337,92,45,23,224,487,0.489,0.71,17.1,5.9,4.1,1.1,2.9,
longjo01,John Long,22,82,2498,581,1240,157,190,127,266,121,102,19,224,1319,0.469,0.826,30.5,16.1,3.2,1.5,4.7,
mckinbi01,Billy McKinney,23,78,1242,240,477,129,162,20,85,253,58,3,121,609,0.503,0.796,15.9,7.8,1.1,3.2,3.4,
mitchmi01,Mike Mitchell,23,80,1576,362,706,131,178,127,329,60,51,29,215,855,0.513,0.736,19.7,10.7,4.1,0.8,6,
richami01,Micheal Ray Richardson,23,72,1218,200,483,69,128,78,233,213,100,18,188,469,0.414,0.539,16.9,6.5,3.2,3,6.9,
robeyri01,Rick Robey,23,79,1763,322,673,174,224,168,513,132,48,15,232,818,0.478,0.777,22.3,10.4,6.5,1.7,3.7,
shortpu01,Purvis Short,21,75,1703,369,771,57,85,127,347,97,54,12,233,795,0.479,0.671,22.7,10.6,4.6,1.3,5.2,
theusre01,Reggie Theus,21,82,2753,537,1119,264,347,92,228,429,93,18,270,1338,0.48,0.761,33.6,16.3,2.8,5.2,6.5,
tylerte01,Terry Tyler,22,82,2560,456,946,144,219,211,648,89,104,201,254,1056,0.482,0.658,31.2,12.9,7.9,1.1,5.5,
willifr01,Freeman Williams,22,72,1195,335,683,76,98,48,98,83,42,2,88,746,0.49,0.776,16.6,10.4,1.4,1.2,0.4,
ballagr01,Greg Ballard,23,76,936,142,334,88,114,102,266,62,30,13,90,372,0.425,0.772,12.3,4.9,3.5,0.8,6.9,
bensoke01,Kent Benson,23,69,1288,220,473,92,141,89,295,99,69,54,177,532,0.465,0.652,18.7,7.7,4.3,1.4,3.2,
birdsot01,Otis Birdsong,22,73,1878,470,955,216,310,70,175,174,74,12,179,1156,0.492,0.697,25.7,15.8,2.4,2.4,8.2,
bradlal01,Alonzo Bradley,24,43,798,130,304,43,59,24,99,54,16,6,83,303,0.428,0.729,18.6,7,2.3,1.3,0.1,
bratzmi01,Mike Bratz,22,80,933,159,395,56,68,42,115,123,39,5,104,374,0.403,0.824,11.7,4.7,1.4,1.5,2.1,
carrke01,Kenny Carr,22,52,733,134,302,55,85,53,208,26,18,14,127,323,0.444,0.647,14.1,6.2,4,0.5,5.8,
daviswa03,Walter Davis,23,81,2590,786,1494,387,466,158,484,273,113,20,242,1959,0.526,0.83,32,24.2,6,3.4,8.3,
dunntr01,T.R. Dunn,22,63,768,100,240,37,56,63,147,45,46,8,74,237,0.417,0.661,12.2,3.8,2.3,0.7,1.6,
edwarja01,James Edwards,22,83,2405,495,1093,272,421,197,615,85,53,78,322,1262,0.453,0.646,29,15.2,7.4,1,7,
ellisbo02,Bo Ellis,23,78,1213,133,320,72,104,114,304,73,49,47,208,338,0.416,0.692,15.6,4.3,3.9,0.9,0.9,
glennmi01,Mike Glenn,22,56,947,195,370,51,65,14,79,78,35,5,98,441,0.527,0.785,16.9,7.9,1.4,1.4,4.4,
gondrgl01,Glen Gondrezick,22,72,1017,131,339,83,121,92,250,83,56,18,181,345,0.386,0.686,14.1,4.8,3.5,1.2,3.1,
grunfer01,Ernie Grunfeld,22,73,1261,204,461,94,143,70,194,145,54,19,150,502,0.443,0.657,17.3,6.9,2.7,2,3.5,
johnsma01,Marques Johnson,21,80,2765,628,1204,301,409,292,847,190,92,103,221,1557,0.522,0.736,34.6,19.5,10.6,2.4,6.2,
jordaed01,Eddie Jordan,23,73,1213,215,538,131,167,35,119,177,126,19,94,561,0.4,0.784,16.6,7.7,1.6,2.4,4.1,
kingbe01,Bernard King,21,79,3092,798,1665,313,462,265,751,193,122,36,302,1909,0.479,0.677,39.1,24.2,9.5,2.4,8.7,
lagarto01,Tom LaGarde,22,77,868,96,237,114,150,75,214,47,17,17,146,306,0.405,0.76,11.3,4,2.8,0.6,2.7,
landsma01,Mark Landsberger,22,62,926,127,251,91,157,110,301,41,21,6,78,345,0.506,0.58,14.9,5.6,4.9,0.7,2.2,
maxwece01,Cedric Maxwell,22,72,1213,170,316,188,250,138,379,68,53,48,151,528,0.538,0.752,16.8,7.3,5.3,0.9,11,
nixonno01,Norm Nixon,22,81,2779,496,998,115,161,41,239,553,138,7,259,1107,0.497,0.714,34.3,13.7,3,6.8,5.5,
poquebe01,Ben Poquette,22,52,626,95,225,42,60,50,145,20,10,22,69,232,0.422,0.7,12,4.5,2.8,0.4,5.4,
reidro01,Robert Reid,22,80,1849,261,574,63,96,111,359,121,67,51,277,585,0.455,0.656,23.1,7.3,4.5,1.5,7.2,
rollitr01,Tree Rollins,22,80,1795,253,520,104,148,179,552,79,57,218,326,610,0.487,0.703,22.4,7.6,6.9,1,2.6,
scottal01,Alvin Scott,22,81,1538,180,369,132,191,135,357,88,52,40,158,492,0.488,0.691,19,6.1,4.4,1.1,4.3,
sikmaja01,Jack Sikma,22,82,2238,342,752,192,247,196,678,134,68,40,300,876,0.455,0.777,27.3,10.7,8.3,1.6,8,
willira01,Ray Williams,23,81,1550,305,689,146,207,85,209,363,108,15,211,756,0.443,0.705,19.1,9.3,2.6,4.5,8.2,
abernto01,Tom Abernethy,22,70,1378,169,349,101,134,113,291,98,49,10,118,439,0.484,0.754,19.7,6.3,4.2,1.4,2,
averibi01,Bird Averitt,24,75,1136,234,619,121,169,20,78,134,30,5,127,589,0.378,0.716,15.1,7.9,1,1.8,-0.7,
barnema01,Marvin Barnes,24,53,989,202,452,106,156,69,253,45,38,33,139,510,0.447,0.679,18.7,9.6,4.8,0.8,2,
bucknqu01,Quinn Buckner,22,79,2095,299,689,83,154,91,264,372,192,21,291,681,0.434,0.539,26.5,8.6,3.3,4.7,4.4,
dantlad01,Adrian Dantley,21,77,2816,544,1046,476,582,251,587,144,91,15,215,1564,0.52,0.818,36.6,20.3,7.6,1.9,13.6,
davisjo01,Johnny Davis,21,79,1451,234,531,166,209,62,126,148,41,11,128,634,0.441,0.794,18.4,8,1.6,1.9,5.7,
douglle01,Leon Douglas,22,82,1626,245,512,127,229,181,526,68,44,81,294,617,0.479,0.555,19.8,7.5,6.4,0.8,2.1,
englial01,Alex English,23,60,648,132,277,46,60,68,168,25,17,18,78,310,0.477,0.767,10.8,5.2,2.8,0.4,7,
gerargu01,Gus Gerard,23,65,1048,201,454,78,117,89,217,92,44,62,164,480,0.443,0.667,16.1,7.4,3.3,1.4,0.5,
gervige01,George Gervin,24,82,2705,726,1335,443,532,134,454,238,105,104,286,1895,0.544,0.833,33,23.1,5.5,2.9,12,
greenst01,Steve Green,23,70,918,183,424,84,113,79,177,46,46,12,157,450,0.432,0.743,13.1,6.4,2.5,0.7,0.4,
griffpa01,Paul Griffin,23,81,1645,140,256,145,201,167,495,167,50,43,241,425,0.547,0.721,20.3,5.2,6.1,2.1,1.6,
hillar01,Armond Hill,23,81,1825,175,439,139,174,39,143,403,85,6,245,489,0.399,0.799,22.5,6,1.8,5,4.2,
hugheki01,Kim Hughes,24,81,2081,151,354,19,69,189,564,98,122,119,308,321,0.427,0.275,25.7,4,7,1.2,0.4,
johnsde01,Dennis Johnson,22,81,1667,285,566,179,287,161,302,123,123,57,221,749,0.504,0.624,20.6,9.2,3.7,1.5,7.4,
kenonla01,Larry Kenon,24,78,2936,706,1435,293,356,282,879,229,167,60,190,1705,0.492,0.823,37.6,21.9,11.3,2.9,7.5,
knighbi01,Billy Knight,24,78,3117,831,1687,413,506,223,582,260,117,19,197,2075,0.493,0.816,40,26.6,7.5,3.3,6,
kupchmi01,Mitch Kupchak,22,82,1513,341,596,170,246,183,494,62,22,34,204,852,0.572,0.691,18.5,10.4,6,0.8,0.2,
leero01,Ron Lee,24,82,1849,347,786,142,210,99,299,263,156,33,276,836,0.441,0.676,22.5,10.2,3.6,3.2,3.8,
lloydsc01,Scott Lloyd,24,69,1025,153,324,95,126,81,210,33,21,13,158,401,0.472,0.754,14.9,5.8,3,0.5,0.6,
lucasjo01,John Lucas,23,82,2531,388,814,135,171,55,219,463,125,19,174,911,0.477,0.789,30.9,11.1,2.7,5.6,7.9,
lucasma01,Maurice Lucas,24,79,2863,632,1357,335,438,271,899,229,83,56,294,1599,0.466,0.765,36.2,20.2,11.4,2.9,5.8,
malonmo01,Moses Malone,21,82,2506,389,810,305,440,437,1072,89,67,181,275,1083,0.48,0.693,30.6,13.2,13.1,1.1,13.7,
maysc01,Scott May,22,72,2369,431,955,188,227,141,437,145,78,17,185,1050,0.451,0.828,32.9,14.6,6.1,2,2.4,
olberma01,Mark Olberding,20,82,1949,301,598,251,316,162,449,119,59,29,277,853,0.503,0.794,23.8,10.4,5.5,1.5,5.1,
parisro01,Robert Parish,23,77,1384,288,573,121,171,201,543,74,55,94,224,697,0.503,0.708,18,9.1,7.1,1,7.1,
parkeso01,Sonny Parker,21,65,889,154,292,71,92,85,173,59,53,26,77,379,0.527,0.772,13.7,5.8,2.7,0.9,2.3,
roundda01,Dan Roundfield,23,61,1645,342,734,164,239,179,518,69,61,131,243,848,0.466,0.686,27,13.9,8.5,1.1,8.7,
skinnal01,Al Skinner,24,79,2256,382,887,231,292,112,363,289,103,53,279,995,0.431,0.791,28.6,12.6,4.6,3.7,1.8,
tatumea01,Earl Tatum,23,68,1249,283,607,72,100,83,236,118,85,22,168,638,0.466,0.72,18.4,9.4,3.5,1.7,0.7,
thompda01,David Thompson,22,82,3001,824,1626,477,623,138,334,337,114,53,236,2125,0.507,0.766,36.6,25.9,4.1,4.1,3,
walkewa01,Wally Walker,22,66,627,137,305,67,100,45,108,51,14,2,92,341,0.449,0.67,9.5,5.2,1.6,0.8,2,
waltoll01,Lloyd Walton,23,53,678,88,188,53,65,15,51,141,40,2,52,229,0.468,0.815,12.8,4.3,1,2.7,1.9,
washiri01,Richard Washington,21,82,2265,446,1034,177,254,201,698,85,63,90,324,1069,0.431,0.697,27.6,13,8.5,1,2.1,
webstma01,Marvin Webster,24,80,1276,198,400,143,220,152,484,62,23,118,149,539,0.495,0.65,16,6.7,6.1,0.8,8.7,
wilkebo01,Bob Wilkerson,22,78,1552,221,573,84,122,96,258,171,72,8,136,526,0.386,0.689,19.9,6.7,3.3,2.2,0.2,
wrighla01,Larry Wright,22,78,1421,262,595,88,115,32,98,232,55,5,170,612,0.44,0.765,18.2,7.8,1.3,3,1.8,
adamsal01,Alvan Adams,21,80,2656,629,1341,261,355,215,727,450,121,116,274,1519,0.469,0.735,33.2,19,9.1,5.6,7,
bridgju01,Junior Bridgeman,22,81,1646,286,651,128,161,113,294,157,52,21,235,700,0.439,0.795,20.3,8.6,3.6,1.9,5.5,
bryanjo01,Joe Bryant,21,75,1203,233,552,92,147,97,278,61,44,23,165,558,0.422,0.626,16,7.4,3.7,0.8,1.8,
forddo01,Don Ford,23,76,1838,311,710,104,139,118,333,111,50,14,186,726,0.438,0.748,24.2,9.6,4.4,1.5,3.5,
freewo01,World B. Free,22,71,1121,239,533,112,186,64,125,104,37,6,107,590,0.448,0.602,15.8,8.3,1.8,1.5,10.1,
greveke01,Kevin Grevey,22,56,504,79,213,52,58,24,60,27,13,3,65,210,0.371,0.897,9,3.8,1.1,0.5,3.4,
grossbo01,Bob Gross,22,76,1474,209,400,97,142,138,307,163,91,43,186,515,0.523,0.683,19.4,6.8,4,2.1,2.9,
hollili01,Lionel Hollins,22,74,1891,311,738,178,247,39,175,306,131,28,235,800,0.421,0.721,25.6,10.8,2.4,4.1,2.3,
kelleri01,Rich Kelley,22,75,1346,184,379,159,205,193,528,155,52,60,209,527,0.485,0.776,17.9,7,7,2.1,8.6,
mcelrji01,Jim McElroy,22,51,1134,151,296,81,110,34,110,107,44,4,70,383,0.51,0.736,22.2,7.5,2.2,2.1,4.9,
mcmilto01,Tom McMillen,23,50,708,96,222,41,54,64,186,69,7,6,87,233,0.432,0.759,14.2,4.7,3.7,1.4,3.9,
meriwjo01,Joe Meriweather,22,81,2042,338,684,154,239,163,516,82,36,120,219,830,0.494,0.644,25.2,10.2,6.4,1,2.3,
robinbi01,Bill Robinzine,23,75,1327,229,499,145,198,128,355,60,80,8,290,603,0.459,0.732,17.7,8,4.7,0.8,3,
shumajo01,John Shumate,23,75,1976,332,592,212,326,143,554,127,82,34,159,876,0.561,0.65,26.3,11.7,7.4,1.7,7.7,
soberri01,Ricky Sobers,23,78,1898,280,623,158,192,80,259,215,106,7,253,718,0.449,0.823,24.3,9.2,3.3,2.8,4.8,
willigu01,Gus Williams,22,77,1728,365,853,173,233,62,159,240,140,26,143,903,0.428,0.742,22.4,11.7,2.1,3.1,8.3,
willobi01,Bill Willoughby,18,62,870,113,284,66,100,103,288,31,37,29,87,292,0.398,0.66,14,4.7,4.6,0.5,1.2,
burleto01,Tom Burleson,22,82,1888,322,772,182,265,155,572,115,64,153,221,826,0.417,0.687,23,10.1,7,1.4,4.3,
catchha01,Harvey Catchings,23,37,528,41,74,16,25,49,153,21,10,60,82,98,0.554,0.64,14.3,2.6,4.1,0.6,1.7,
drewjo01,John Drew,20,78,2289,527,1230,388,544,357,836,138,119,39,274,1442,0.428,0.713,29.3,18.5,10.7,1.8,6.4,
grayle01,Leonard Gray,23,75,2280,378,773,104,144,133,478,163,63,24,292,860,0.489,0.722,30.4,11.5,6.4,2.2,1.8,
hawesst01,Steve Hawes,24,55,897,140,279,45,55,80,275,88,36,36,99,325,0.502,0.818,16.3,5.9,5,1.6,3.4,
hendeto01,Tom Henderson,23,79,2131,367,893,168,241,51,212,314,105,7,149,902,0.411,0.697,27,11.4,2.7,4,4.7,
jamesaa01,Aaron James,22,76,1731,370,776,147,189,140,366,66,41,15,217,887,0.477,0.778,22.8,11.7,4.8,0.9,4.3,
restake01,Kevin Restani,23,76,1755,188,427,35,49,131,403,119,36,19,172,411,0.44,0.714,23.1,5.4,5.3,1.6,1.8,
robintr01,Truck Robinson,23,76,995,191,393,60,115,94,301,40,36,32,132,442,0.486,0.522,13.1,5.8,4,0.5,7.3,
russeca02,Campy Russell,23,68,754,150,365,124,165,43,152,45,21,3,100,424,0.411,0.752,11.1,6.2,2.2,0.7,5.5,
saundfr01,Fred Saunders,23,69,1059,176,406,66,95,82,253,80,41,15,151,418,0.433,0.695,15.3,6.1,3.7,1.2,1.2,
smithph01,Phil Smith,22,74,1055,221,464,127,158,51,140,135,62,0,141,569,0.476,0.804,14.3,7.7,1.9,1.8,6.3,
walkefo01,Foots Walker,23,72,1070,111,275,80,117,47,146,192,80,7,126,302,0.404,0.684,14.9,4.2,2,2.7,3,
waltobi01,Bill Walton,22,35,1153,177,345,94,137,92,441,167,29,94,115,448,0.513,0.686,32.9,12.8,12.6,4.8,8.4,
wedmasc01,Scott Wedman,22,80,2554,375,806,139,170,202,490,129,81,27,270,889,0.465,0.818,31.9,11.1,6.1,1.6,7.8,
wilkeja01,Jamaal Wilkes,21,82,2515,502,1135,160,218,203,671,183,107,22,222,1164,0.442,0.734,30.7,14.2,8.2,2.2,6.9,
wintebr01,Brian Winters,22,68,1516,359,810,76,92,39,138,195,74,18,168,794,0.443,0.826,22.3,11.7,2,2.9,5.1,
bantomi01,Mike Bantom,22,76,1982,314,787,141,213,172,519,163,50,47,289,769,0.399,0.662,26.1,10.1,6.8,2.1,4.8,
behagro01,Ron Behagen,23,80,2059,357,827,162,212,188,567,134,56,37,291,876,0.432,0.764,25.7,11,7.1,1.7,4.3,
breweji01,Jim Brewer,22,82,1862,210,548,80,123,207,524,149,46,35,192,500,0.383,0.65,22.7,6.1,6.4,1.8,5.8,
bristal01,Allan Bristow,22,55,643,108,270,42,57,68,167,92,29,1,68,258,0.4,0.737,11.7,4.7,3,1.7,4.3,
brownjo01,John Brown,22,77,1715,277,632,163,217,177,441,114,29,16,239,717,0.438,0.751,22.3,9.3,5.7,1.5,1.7,
charlke01,Ken Charles,22,59,693,88,185,53,79,25,65,54,31,10,91,229,0.476,0.671,11.7,3.9,1.1,0.9,2.3,
colemec01,E.C. Coleman,23,58,1075,128,250,47,74,81,252,76,37,20,162,303,0.512,0.635,18.5,5.2,4.3,1.3,2.5,
dickede01,Derrek Dickey,22,66,930,115,233,51,66,123,339,54,17,15,112,281,0.494,0.773,14.1,4.3,5.1,0.8,1.7,
digreer01,Ernie DiGregorio,23,81,2910,530,1260,174,193,48,219,663,59,9,242,1234,0.421,0.902,35.9,15.2,2.7,8.2,0.1,
fryerbe01,Bernie Fryer,24,80,1674,226,491,107,135,60,159,279,92,10,187,559,0.46,0.793,20.9,7,2,3.5,0.4,
jonesdw01,Dwight Jones,21,74,1448,238,502,116,156,145,454,86,29,64,197,592,0.474,0.744,19.6,8,6.1,1.2,3.1,
kunneke01,Kevin Kunnert,22,64,701,105,215,21,33,83,217,43,10,54,151,231,0.488,0.636,11,3.6,3.4,0.7,4.1,
mcneila01,Larry McNeill,23,54,516,106,220,99,140,60,146,24,35,6,76,311,0.482,0.707,9.6,5.8,2.7,0.4,4.3,
ratleed01,Ed Ratleff,23,81,1773,254,585,103,129,93,286,181,90,27,182,611,0.434,0.798,21.9,7.5,3.5,2.2,4.5,
wattssl01,Slick Watts,22,62,1424,198,510,100,155,72,182,351,115,13,207,496,0.388,0.645,23,8,2.9,5.7,3.3,
weathni01,Nick Weatherspoon,23,65,1216,199,483,96,139,133,397,38,48,16,179,494,0.412,0.691,18.7,7.6,6.1,0.6,2.4,
